Timecode,BlendShapeCount,eyeBlinkRight,eyeLookDownRight,eyeLookInRight,eyeLookOutRight,eyeLookUpRight,eyeSquintRight,eyeWideRight,eyeBlinkLeft,eyeLookDownLeft,eyeLookInLeft,eyeLookOutLeft,eyeLookUpLeft,eyeSquintLeft,eyeWideLeft,jawForward,jawRight,jawLeft,jawOpen,mouthClose,mouthFunnel,mouthPucker,mouthRight,mouthLeft,mouthSmileRight,mouthSmileLeft,mouthFrownRight,mouthFrownLeft,mouthDimpleRight,mouthDimpleLeft,mouthStretchRight,mouthStretchLeft,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthPressRight,mouthPressLeft,mouthLowerDownRight,mouthLowerDownLeft,mouthUpperUpRight,mouthUpperUpLeft,browDownRight,browDownLeft,browInnerUp,browOuterUpRight,browOuterUpLeft,cheekPuff,cheekSquintRight,cheekSquintLeft,noseSneerRight,noseSneerLeft,tongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
100:44:47:32.838,61,0.0536380336,0.3611356914,0.1106149256,0.0000000000,0.0000000000,0.0505486131,0.0000000000,0.0533205196,0.3617658317,0.0088241603,0.0000000000,0.0000000000,0.0505439341,0.0000000000,0.0848416984,0.0000000000,0.0070758010,0.0773881450,0.0773881450,0.0767767131,0.1063901111,0.0213118158,0.0000000000,0.0349465981,0.0364536345,0.0000000000,0.0000000000,0.0913524404,0.0927868783,0.1439702362,0.1449840814,0.1513825655,0.0602471679,0.1312394291,0.1850132197,0.0947494805,0.0841614231,0.0969416127,0.0902201012,0.0476688780,0.0434177443,0.0301435217,0.0296355132,0.1045934558,0.0000000000,0.0000000000,0.0629194826,0.0659313574,0.0582764037,0.0977169201,0.1005054638,0.0006515156,0.0270226188,0.3151325881,-0.0166570768,-0.0053684181,0.2209896445,-0.0005956098,0.0672965348,0.2205211669,0.0074532349
100:44:47:33.838,61,0.0534764007,0.3605707288,0.1131079495,0.0000000000,0.0000000000,0.0509342700,0.0000000000,0.0531537123,0.3612387180,0.0063188435,0.0000000000,0.0000000000,0.0509294309,0.0000000000,0.0846672952,0.0000000000,0.0067344452,0.0777921602,0.0777921602,0.0765698329,0.1054795831,0.0210455954,0.0000000000,0.0358881354,0.0380165838,0.0000000000,0.0000000000,0.0916087404,0.0930004418,0.1441731900,0.1449420899,0.1527603567,0.0605041310,0.1304998696,0.1846351326,0.0940911621,0.0835836604,0.0968880430,0.0902251378,0.0475595072,0.0433667116,0.0306416396,0.0301363561,0.1042277738,0.0000000000,0.0000000000,0.0619187914,0.0660774931,0.0584129319,0.0975084230,0.1003510356,0.0009970911,0.0270226188,0.3151325881,-0.0166570768,-0.0038442868,0.2206679732,-0.0004258855,0.0688141212,0.2201723754,0.0076092915
100:44:47:37.841,61,0.0549690016,0.3619834185,0.1160296798,0.0000000000,0.0000000000,0.0511851087,0.0000000000,0.0545969382,0.3626999855,0.0033607574,0.0000000000,0.0000000000,0.0511801876,0.0000000000,0.0847676620,0.0000000000,0.0065973941,0.0781945735,0.0781945735,0.0765039623,0.1051383317,0.0208169222,0.0000000000,0.0379018262,0.0390318185,0.0000000000,0.0000000000,0.0919193402,0.0933458209,0.1441700459,0.1448828876,0.1533690095,0.0609241687,0.1300278604,0.1838702261,0.0940842554,0.0835501775,0.0973430425,0.0906703323,0.0474046282,0.0432588309,0.0311687328,0.0306633450,0.1039241701,0.0000000000,0.0000000000,0.0614774562,0.0663690120,0.0586701259,0.0973979384,0.1003063694,0.0006856204,0.0270226188,0.3151325881,-0.0166570768,-0.0020445648,0.2215607762,-0.0002274288,0.0705894232,0.2210303843,0.0078364331
100:44:47:38.841,61,0.0607076958,0.3640016317,0.1167041734,0.0000000000,0.0000000000,0.0513923280,0.0000000000,0.0602923483,0.3647332489,0.0026385644,0.0000000000,0.0000000000,0.0513873585,0.0000000000,0.0847398341,0.0000000000,0.0064151925,0.0783471763,0.0783471763,0.0766420513,0.1048612148,0.0208325032,0.0000000000,0.0392932780,0.0395717658,0.0000000000,0.0000000000,0.0921986699,0.0936261788,0.1442634910,0.1448401362,0.1534685194,0.0610920936,0.1298709661,0.1837107688,0.0942148939,0.0836219490,0.0976227745,0.0909365043,0.0474766567,0.0433378965,0.0318583883,0.0313492417,0.1036135033,0.0000000000,0.0000000000,0.0612247251,0.0666675642,0.0589207634,0.0975442529,0.1004809514,0.0006589093,0.0283587631,0.3139755428,-0.0170364771,-0.0016051342,0.2228028476,-0.0001795577,0.0709965006,0.2222616076,0.0079259314
100:44:47:39.842,61,0.0655530989,0.3662881851,0.1171546653,0.0000000000,0.0000000000,0.0515311398,0.0000000000,0.0651824027,0.3670319021,0.0021235831,0.0000000000,0.0000000000,0.0515261479,0.0000000000,0.0845649242,0.0000000000,0.0062051229,0.0781793147,0.0781793147,0.0766283199,0.1047201902,0.0208401624,0.0000000000,0.0396732613,0.0393691845,0.0000000000,0.0000000000,0.0923237205,0.0937142372,0.1442788541,0.1446826011,0.1534680277,0.0610366128,0.1301699877,0.1840258092,0.0944287777,0.0837940276,0.0974798277,0.0907992721,0.0475605130,0.0434335135,0.0320707783,0.0315616950,0.1034801826,0.0000000000,0.0000000000,0.0612033084,0.0667636693,0.0590105355,0.0975608081,0.1005373895,0.0007209633,0.0286519267,0.3149999380,-0.0170353316,-0.0012917846,0.2242070287,-0.0001454233,0.0712668151,0.2236570418,0.0080065047
100:44:47:40.843,61,0.0684484392,0.3659345806,0.1165543869,0.0000000000,0.0000000000,0.0517479181,0.0000000000,0.0680804029,0.3666681349,0.0026139177,0.0000000000,0.0000000000,0.0517429076,0.0000000000,0.0841329992,0.0000000000,0.0060978811,0.0777947456,0.0777947456,0.0763280988,0.1049341932,0.0210206341,0.0000000000,0.0397104435,0.0379977264,0.0000000000,0.0000000000,0.0921875164,0.0935552046,0.1440572590,0.1442997456,0.1534367651,0.0608013608,0.1306875199,0.1840057671,0.0948159322,0.0841110572,0.0972215906,0.0905351937,0.0474428348,0.0433116704,0.0323084928,0.0317962095,0.1033080742,0.0000000000,0.0000000000,0.0615281984,0.0668634251,0.0590908788,0.0975798443,0.1005778313,0.0003715799,0.0276645944,0.3151282072,-0.0182724819,-0.0015900704,0.2239847928,-0.0001788241,0.0709022507,0.2234421223,0.0079577947
100:44:47:41.843,61,0.0697942525,0.3670340478,0.1156331152,0.0000000000,0.0000000000,0.0518330187,0.0000000000,0.0694340393,0.3677555025,0.0034412616,0.0000000000,0.0000000000,0.0518278442,0.0000000000,0.0834260285,0.0000000000,0.0061541959,0.0774230659,0.0774230659,0.0762452036,0.1052760184,0.0208960194,0.0000000000,0.0399251990,0.0376381837,0.0000000000,0.0000000000,0.0918981284,0.0932596996,0.1437198967,0.1439141184,0.1524809599,0.0603648983,0.1309362501,0.1839573383,0.0949947163,0.0842418149,0.0969203860,0.0903035179,0.0474099331,0.0432872102,0.0327770710,0.0322664082,0.1030495539,0.0000000000,0.0000000000,0.0616620407,0.0669162720,0.0591277964,0.0976992548,0.1007071659,0.0003169763,0.0268687252,0.3142503500,-0.0183575377,-0.0020932991,0.2246489972,-0.0002361227,0.0703400522,0.2241149247,0.0079186130
100:44:47:42.844,61,0.0706010982,0.3672233224,0.1161844954,0.0000000000,0.0000000000,0.0519743934,0.0000000000,0.0702410564,0.3679541647,0.0027880585,0.0000000000,0.0000000000,0.0519691594,0.0000000000,0.0830606669,0.0000000000,0.0061312565,0.0772271827,0.0772271827,0.0760122761,0.1056389362,0.0208685677,0.0000000000,0.0400609821,0.0373442881,0.0000000000,0.0000000000,0.0917476118,0.0931266770,0.1433430165,0.1434669495,0.1523557007,0.0602676235,0.1311240792,0.1834914386,0.0953791589,0.0845656767,0.0968956053,0.0902747810,0.0472303480,0.0431189612,0.0337709263,0.0332497023,0.1026965082,0.0000000000,0.0000000000,0.0619224943,0.0670449883,0.0592428744,0.0977842435,0.1008140892,0.0002685169,0.0245864578,0.3153234124,-0.0194081049,-0.0016959518,0.2247703671,-0.0001914064,0.0706751645,0.2242296785,0.0079604760
100:44:47:43.845,61,0.0712623596,0.3708991408,0.1163257360,0.0000000000,0.0000000000,0.0518692620,0.0000000000,0.0709015504,0.3716401160,0.0025816686,0.0000000000,0.0000000000,0.0518641025,0.0000000000,0.0828041509,0.0000000000,0.0059162010,0.0770391151,0.0770391151,0.0758758336,0.1057219654,0.0210132394,0.0000000000,0.0405490510,0.0374271870,0.0000000000,0.0000000000,0.0919046551,0.0932778269,0.1430866122,0.1430457830,0.1523934156,0.0602698065,0.1313896477,0.1832917929,0.0958299488,0.0849441513,0.0969077498,0.0902232975,0.0472277738,0.0430989303,0.0344303921,0.0339052267,0.1024103761,0.0000000000,0.0000000000,0.0620490350,0.0671014935,0.0593013391,0.0979591683,0.1010146812,0.0003450529,0.0243164692,0.3161510825,-0.0199706927,-0.0015702727,0.2270220071,-0.0001790128,0.0707550570,0.2264738679,0.0080499323
100:44:47:44.845,61,0.0719780773,0.3714732826,0.1156395599,0.0000000000,0.0000000000,0.0517702959,0.0000000000,0.0716182590,0.3722044826,0.0032482971,0.0000000000,0.0000000000,0.0517652184,0.0000000000,0.0827282742,0.0000000000,0.0056744632,0.0770738274,0.0770738274,0.0757829547,0.1058764085,0.0212415382,0.0000000000,0.0406758823,0.0371244662,0.0000000000,0.0000000000,0.0921261609,0.0934640691,0.1429145038,0.1426644325,0.1531375051,0.0604515597,0.1316657513,0.1831834912,0.0961963236,0.0852634832,0.0969615877,0.0901732966,0.0472026654,0.0430437289,0.0341365226,0.0336090587,0.1024428904,0.0000000000,0.0000000000,0.0621603578,0.0671474040,0.0593469962,0.0979899317,0.1010488421,0.0004163280,0.0242266897,0.3175123334,-0.0203566067,-0.0019757168,0.2273667455,-0.0002255788,0.0703367516,0.2268255949,0.0080148345
100:44:47:45.846,61,0.0743275210,0.3733457327,0.1129983813,0.0000000000,0.0000000000,0.0517415404,0.0000000000,0.0740058273,0.3740386963,0.0058037578,0.0000000000,0.0000000000,0.0517366976,0.0000000000,0.0827718079,0.0000000000,0.0054567503,0.0768629983,0.0768629983,0.0754474178,0.1061956212,0.0215842947,0.0000000000,0.0406722799,0.0361895971,0.0000000000,0.0000000000,0.0923228785,0.0936355963,0.1426602006,0.1422543526,0.1543349177,0.0606326722,0.1333615035,0.1832301021,0.0977902934,0.0864243954,0.0969353020,0.0900410786,0.0471432544,0.0429467857,0.0313189290,0.0308382418,0.1027221456,0.0000000000,0.0000000000,0.0626986548,0.0672530979,0.0594793074,0.0981021598,0.1011893153,0.0004603534,0.0233117584,0.3171533346,-0.0212319847,-0.0035298772,0.2284870148,-0.0004050296,0.0687272921,0.2279732227,0.0078712562
100:44:47:46.846,61,0.0816790834,0.3753325343,0.1094394550,0.0000000000,0.0000000000,0.0518231466,0.0000000000,0.0812868997,0.3759720325,0.0093401046,0.0000000000,0.0000000000,0.0518185459,0.0000000000,0.0832339972,0.0000000000,0.0052241217,0.0768415332,0.0768415332,0.0756444260,0.1065204516,0.0221225303,0.0000000000,0.0410349481,0.0356377251,0.0000000000,0.0000000000,0.0931682810,0.0942564011,0.1427821368,0.1422263384,0.1552899778,0.0610894337,0.1342877597,0.1841952056,0.1020926684,0.0895089954,0.0973641276,0.0903032273,0.0473231152,0.0430385657,0.0306368116,0.0301673058,0.1029200107,0.0000000000,0.0000000000,0.0637889579,0.0675331503,0.0597398058,0.0983006209,0.1014035791,0.0004572418,0.0221979208,0.3175855279,-0.0213764291,-0.0056804447,0.2296676487,-0.0006551914,0.0665596053,0.2291920632,0.0076639163
100:44:47:47.847,61,0.0841789022,0.3744120002,0.1105353609,0.0000000000,0.0000000000,0.0520100109,0.0000000000,0.0837750062,0.3750675023,0.0082464954,0.0000000000,0.0000000000,0.0520055592,0.0000000000,0.0838202909,0.0000000000,0.0049188142,0.0768351033,0.0768351033,0.0758189857,0.1065679714,0.0224711411,0.0000000000,0.0414872654,0.0355614498,0.0000000000,0.0000000000,0.0942059532,0.0951461419,0.1430855542,0.1423107833,0.1560817659,0.0616578832,0.1350333691,0.1846690178,0.1038915366,0.0911786929,0.0979631841,0.0907556340,0.0474901199,0.0431317315,0.0312809125,0.0308211315,0.1028833240,0.0000000000,0.0000000000,0.0644782260,0.0679922029,0.0601368807,0.0986395478,0.1017499045,0.0003207317,0.0198219158,0.3171917200,-0.0201106239,-0.0050154426,0.2291152626,-0.0005770851,0.0672275648,0.2286282182,0.0077216751
100:44:47:48.848,61,0.0849812850,0.3742953241,0.1108577773,0.0000000000,0.0000000000,0.0521161929,0.0000000000,0.0845772848,0.3749556839,0.0079222638,0.0000000000,0.0000000000,0.0521112643,0.0000000000,0.0837494284,0.0000000000,0.0052698804,0.0769686848,0.0769686848,0.0760808885,0.1072034910,0.0225959495,0.0000000000,0.0414824039,0.0351411290,0.0000000000,0.0000000000,0.0941721424,0.0950687155,0.1430370212,0.1422633380,0.1561268121,0.0616384558,0.1353157312,0.1849408001,0.1043472961,0.0915961638,0.0981957689,0.0909533277,0.0475918800,0.0431743786,0.0316987522,0.0312376805,0.1028265506,0.0000000000,0.0000000000,0.0647537559,0.0683838204,0.0603806749,0.0990024582,0.1020707935,0.0002077830,0.0179888196,0.3153959215,-0.0185802169,-0.0048182597,0.2290469557,-0.0005542302,0.0674238503,0.2285564989,0.0077417865
100:44:47:49.848,61,0.0828479081,0.3724359274,0.1121227443,0.0000000000,0.0000000000,0.0522525460,0.0000000000,0.0824473798,0.3731133044,0.0066085947,0.0000000000,0.0000000000,0.0522470400,0.0000000000,0.0831120983,0.0000000000,0.0056667356,0.0769102573,0.0769102573,0.0764009953,0.1077085286,0.0229485091,0.0000000000,0.0446994714,0.0354717374,0.0000000000,0.0000000000,0.0939855054,0.0948689207,0.1429100186,0.1421402246,0.1552139372,0.0612766258,0.1355841458,0.1854111403,0.1044531092,0.0916527361,0.0982495025,0.0909517109,0.0477906652,0.0432881117,0.0340604372,0.0335072950,0.1025686264,0.0000000000,0.0000000000,0.0647422820,0.0687803775,0.0606087446,0.0994185582,0.1024351791,0.0002718545,0.0179904364,0.3126628101,-0.0171067808,-0.0040194695,0.2279216200,-0.0004600559,0.0681961700,0.2274191082,0.0077912281
100:44:47:50.849,61,0.0822891295,0.3735545278,0.1127139553,0.0000000000,0.0000000000,0.0521927886,0.0000000000,0.0818946585,0.3742434084,0.0060135187,0.0000000000,0.0000000000,0.0521871597,0.0000000000,0.0830464438,0.0000000000,0.0057939561,0.0768513456,0.0768513456,0.0765627027,0.1092958972,0.0230158437,0.0000000000,0.0451659895,0.0352817662,0.0000000000,0.0000000000,0.0938608423,0.0947811604,0.1428171992,0.1420409381,0.1550745815,0.0611383878,0.1368723959,0.1860041618,0.1048978418,0.0921090320,0.0983591154,0.0910020173,0.0479349010,0.0434028283,0.0345429182,0.0339712165,0.1025791988,0.0000000000,0.0000000000,0.0653093383,0.0690851286,0.0608378351,0.0997491926,0.1028023660,0.0005208644,0.0194400400,0.3092545271,-0.0152363144,-0.0036574369,0.2286120504,-0.0004198979,0.0685539618,0.2281011939,0.0078558344
100:44:47:51.849,61,0.0820030570,0.3733962774,0.1111220121,0.0000000000,0.0000000000,0.0521554723,0.0000000000,0.0816135034,0.3740509748,0.0075385920,0.0000000000,0.0000000000,0.0521497354,0.0000000000,0.0831322297,0.0000000000,0.0059076445,0.0772248283,0.0772248283,0.0769870505,0.1099938378,0.0229397770,0.0000000000,0.0447328649,0.0348803848,0.0000000000,0.0000000000,0.0938057005,0.0947784930,0.1430791020,0.1423268169,0.1550133973,0.0612420104,0.1368482709,0.1859074235,0.1047110707,0.0919845402,0.0987206474,0.0913049579,0.0479868613,0.0434376709,0.0345074274,0.0339324847,0.1026594341,0.0000000000,0.0000000000,0.0653254241,0.0692297965,0.0609217621,0.0999125391,0.1029252410,0.0008179803,0.0206164271,0.3093781173,-0.0151753109,-0.0045850109,0.2284943610,-0.0005261166,0.0675859749,0.2280070633,0.0077415993
100:44:47:52.850,61,0.0818556771,0.3744227290,0.1097509935,0.0000000000,0.0000000000,0.0519929156,0.0000000000,0.0814714283,0.3750575483,0.0088771330,0.0000000000,0.0000000000,0.0519873016,0.0000000000,0.0830951780,0.0000000000,0.0057414835,0.0774982274,0.0774982274,0.0772054791,0.1107285693,0.0228723139,0.0000000000,0.0373627841,0.0313022435,0.0000000000,0.0000000000,0.0934468955,0.0944482163,0.1432133317,0.1423482746,0.1549025476,0.0612177812,0.1366644353,0.1855406761,0.1042917594,0.0916824788,0.0988480970,0.0913799256,0.0479323976,0.0433922112,0.0341369510,0.0335637629,0.1027571559,0.0000000000,0.0000000000,0.0654177889,0.0691728592,0.0608877316,0.1000666171,0.1030644178,0.0008118065,0.0210192669,0.3112300336,-0.0158221964,-0.0053989911,0.2291090786,-0.0006212001,0.0667505115,0.2286360562,0.0076671038
100:44:47:53.851,61,0.0821176320,0.3747738004,0.1103361472,0.0000000000,0.0000000000,0.0518549234,0.0000000000,0.0817406997,0.3754185736,0.0082932375,0.0000000000,0.0000000000,0.0518494025,0.0000000000,0.0831501558,0.0000000000,0.0055720801,0.0777240843,0.0777240843,0.0772234127,0.1114224121,0.0225866660,0.0000000000,0.0287115332,0.0265477430,0.0000000000,0.0000000000,0.0930583104,0.0940911248,0.1432119906,0.1422278732,0.1550943106,0.0612818673,0.1365122050,0.1850486249,0.1039097980,0.0914660171,0.0988752916,0.0913867056,0.0477382615,0.0432355478,0.0336147621,0.0330484696,0.1028988436,0.0000000000,0.0000000000,0.0656703562,0.0690513030,0.0608114600,0.1000234038,0.1030409113,0.0006940235,0.0200224333,0.3154547215,-0.0171377175,-0.0050438293,0.2293297052,-0.0005808992,0.0671058372,0.2288494408,0.0077152075
100:44:47:54.851,61,0.0849725381,0.3775427639,0.1107849851,0.0000000000,0.0000000000,0.0517614931,0.0000000000,0.0846261829,0.3782000244,0.0078624515,0.0000000000,0.0000000000,0.0517560318,0.0000000000,0.0833204538,0.0000000000,0.0054104053,0.0779636949,0.0779636949,0.0770271868,0.1116987392,0.0224219076,0.0000000000,0.0257272534,0.0246413350,0.0000000000,0.0000000000,0.0929442942,0.0939941108,0.1434534937,0.1423299760,0.1556231976,0.0615190119,0.1363931447,0.1844725758,0.1036013588,0.0913410708,0.0990146697,0.0914553329,0.0475358441,0.0430529527,0.0334069058,0.0328480676,0.1030108407,0.0000000000,0.0000000000,0.0657560304,0.0690150857,0.0607958324,0.1000878140,0.1030926183,0.0004711346,0.0189725552,0.3163141012,-0.0197690632,-0.0047815163,0.2310287952,-0.0005548049,0.0673744306,0.2305395752,0.0078038280
100:44:47:55.852,61,0.0862110779,0.3779211640,0.1108931825,0.0000000000,0.0000000000,0.0516701601,0.0000000000,0.0858727098,0.3785807788,0.0077608069,0.0000000000,0.0000000000,0.0516648889,0.0000000000,0.0835620016,0.0000000000,0.0050937450,0.0782724693,0.0782724693,0.0768796429,0.1122239754,0.0224779788,0.0000000000,0.0238152742,0.0222161319,0.0000000000,0.0000000000,0.0927504972,0.0938030928,0.1436295211,0.1422668695,0.1563304961,0.0617915913,0.1363345236,0.1840034425,0.1033754796,0.0912774056,0.0991566256,0.0914960206,0.0473179221,0.0428530201,0.0324283428,0.0318869613,0.1032707021,0.0000000000,0.0000000000,0.0660229176,0.0689684600,0.0607962236,0.1000650749,0.1030768082,0.0001713892,0.0168607514,0.3165808916,-0.0214251671,-0.0047196602,0.2312614471,-0.0005481840,0.0674396306,0.2307705134,0.0078192800
100:44:47:56.853,61,0.0871326104,0.3807480931,0.1109706983,0.0000000000,0.0000000000,0.0515060276,0.0000000000,0.0867982134,0.3814143240,0.0077329422,0.0000000000,0.0000000000,0.0515009388,0.0000000000,0.0835237280,0.0000000000,0.0048401193,0.0782279223,0.0782279223,0.0765876621,0.1125637442,0.0226795264,0.0000000000,0.0227279067,0.0206600707,0.0000000000,0.0000000000,0.0923892185,0.0933994129,0.1436670125,0.1420834661,0.1564464569,0.0616972297,0.1364042610,0.1837480515,0.1030531526,0.0910945162,0.0989947543,0.0912757516,0.0471666977,0.0427044034,0.0317080356,0.0311714560,0.1034601033,0.0000000000,0.0000000000,0.0662246197,0.0688025206,0.0606877171,0.1000692025,0.1030740812,0.0001794323,0.0159222353,0.3154315054,-0.0225019194,-0.0047023976,0.2329923809,-0.0005503041,0.0674822330,0.2324965596,0.0078832740
100:44:47:57.853,61,0.0879553854,0.3833845258,0.1114130095,0.0000000000,0.0000000000,0.0513294488,0.0000000000,0.0876215249,0.3840626776,0.0073078694,0.0000000000,0.0000000000,0.0513244234,0.0000000000,0.0833672211,0.0000000000,0.0047701434,0.0781786516,0.0781786516,0.0762928575,0.1127898097,0.0228075646,0.0000000000,0.0226474963,0.0201511588,0.0000000000,0.0000000000,0.0921371505,0.0931510776,0.1436318606,0.1419422776,0.1564228833,0.0615821294,0.1363734901,0.1833035499,0.1027904898,0.0909362733,0.0989555269,0.0911663026,0.0470163897,0.0425507352,0.0313840210,0.0308480710,0.1035585552,0.0000000000,0.0000000000,0.0662450865,0.0687132701,0.0606138818,0.1001370102,0.1031161919,0.0001972087,0.0142980097,0.3140502274,-0.0228696950,-0.0044436287,0.2346102148,-0.0005236653,0.0677469447,0.2341057509,0.0079695014
100:44:47:58.854,61,0.0912597328,0.3914494216,0.1130356342,0.0000000000,0.0000000000,0.0509089381,0.0000000000,0.0909695774,0.3921701014,0.0057383892,0.0000000000,0.0000000000,0.0509040765,0.0000000000,0.0832459554,0.0000000000,0.0048304047,0.0780816227,0.0780816227,0.0758926049,0.1130567342,0.0228716955,0.0000000000,0.0224879403,0.0194279980,0.0000000000,0.0000000000,0.0918661281,0.0929151699,0.1434002668,0.1417971253,0.1565392017,0.0614511222,0.1365315467,0.1830286831,0.1026040092,0.0908255503,0.0987246782,0.0908764675,0.0469030552,0.0424524769,0.0289785489,0.0285155009,0.1038691923,0.0000000000,0.0000000000,0.0663209110,0.0684297234,0.0603957735,0.1000943631,0.1030768454,0.0001701760,0.0135121457,0.3146538138,-0.0224847049,-0.0034886021,0.2395628542,-0.0004198802,0.0687201619,0.2390276641,0.0082556568
100:44:47:59.854,61,0.1070426777,0.4027654827,0.1151029021,0.0000000000,0.0000000000,0.0503530018,0.0000000000,0.1066919714,0.4035437405,0.0037059323,0.0000000000,0.0000000000,0.0503483079,0.0000000000,0.0829342753,0.0000000000,0.0050466368,0.0779856294,0.0779856294,0.0757541582,0.1134526879,0.0231572986,0.0000000000,0.0229518712,0.0190780014,0.0000000000,0.0000000000,0.0915455073,0.0926287249,0.1431424469,0.1416878700,0.1561658233,0.0611454770,0.1365558058,0.1827506572,0.1024041325,0.0906450301,0.0986571312,0.0907315761,0.0469550230,0.0424932018,0.0277422778,0.0272951331,0.1041912735,0.0000000000,0.0000000000,0.0663884431,0.0682039410,0.0602009855,0.1003348529,0.1033159867,0.0001540635,0.0137892934,0.3157154918,-0.0219883043,-0.0022523496,0.2465107441,-0.0002790288,0.0699572638,0.2459338754,0.0086496603
100:44:48:00.855,61,0.1179373115,0.4098314047,0.1148175448,0.0000000000,0.0000000000,0.0498561710,0.0000000000,0.1176254451,0.4106188416,0.0039756149,0.0000000000,0.0000000000,0.0498515852,0.0000000000,0.0828876421,0.0000000000,0.0055075116,0.0779739320,0.0779739320,0.0756321996,0.1138300076,0.0231402293,0.0000000000,0.0229589008,0.0178282913,0.0000000000,0.0000000000,0.0912754461,0.0924503952,0.1430184841,0.1419295967,0.1558630764,0.0609795004,0.1366261691,0.1825016290,0.1022872403,0.0905623585,0.0986915752,0.0907234624,0.0470028296,0.0425574668,0.0268690977,0.0264300089,0.1045214236,0.0000000000,0.0000000000,0.0665439442,0.0680160150,0.0600339137,0.1006087661,0.1035791337,0.0002178260,0.0137506388,0.3172429204,-0.0208522696,-0.0024158186,0.2508326471,-0.0003045819,0.0697712749,0.2502489388,0.0087795863
100:44:48:01.856,61,0.1223261058,0.4122012854,0.1143778861,0.0000000000,0.0000000000,0.0494000316,0.0000000000,0.1220242083,0.4129859805,0.0044058454,0.0000000000,0.0000000000,0.0493955575,0.0000000000,0.0828072131,0.0000000000,0.0058968537,0.0780107677,0.0780107677,0.0755419433,0.1141921356,0.0231356639,0.0000000000,0.0230713207,0.0171590168,0.0000000000,0.0000000000,0.0910754874,0.0923292786,0.1429223269,0.1421503425,0.1556575298,0.0608062893,0.1368389875,0.1825583577,0.1021440700,0.0904643834,0.0986008719,0.0905800387,0.0471215472,0.0426837131,0.0260989964,0.0256638192,0.1048979238,0.0000000000,0.0000000000,0.0665173903,0.0678294748,0.0598811619,0.1008119583,0.1037772000,0.0002525168,0.0144301821,0.3194909990,-0.0198836215,-0.0026770888,0.2522786260,-0.0003394888,0.0694998652,0.2516967952,0.0087965410
100:44:48:02.856,61,0.1250436008,0.4161265194,0.1139736250,0.0000000000,0.0000000000,0.0489364155,0.0000000000,0.1247679442,0.4169117808,0.0047728214,0.0000000000,0.0000000000,0.0489320531,0.0000000000,0.0828855708,0.0000000000,0.0063455114,0.0781706125,0.0781706125,0.0754018947,0.1147458330,0.0230269469,0.0000000000,0.0228920579,0.0164223891,0.0000000000,0.0000000000,0.0909290314,0.0922916159,0.1428211927,0.1423960775,0.1558915675,0.0608292222,0.1371309310,0.1825579703,0.1022962853,0.0906671137,0.0987101719,0.0906130150,0.0471913554,0.0427692980,0.0255285185,0.0250978861,0.1052780822,0.0000000000,0.0000000000,0.0667825043,0.0677707791,0.0598499179,0.1011494398,0.1041430458,0.0002985628,0.0144608095,0.3211466372,-0.0181599390,-0.0028997757,0.2546767592,-0.0003712618,0.0692471787,0.2540943325,0.0088489205
100:44:48:03.857,61,0.1263692230,0.4168442786,0.1133381873,0.0000000000,0.0000000000,0.0484846234,0.0000000000,0.1260980666,0.4176197946,0.0054506664,0.0000000000,0.0000000000,0.0484803766,0.0000000000,0.0827351063,0.0000000000,0.0068267439,0.0780754983,0.0780754983,0.0752532408,0.1151931509,0.0232156813,0.0000000000,0.0228465367,0.0142992176,0.0000000000,0.0000000000,0.0906668231,0.0921123251,0.1427811086,0.1427381039,0.1557934731,0.0605951138,0.1375387013,0.1827918887,0.1023309231,0.0907038301,0.0985801443,0.0904118046,0.0473276488,0.0428909212,0.0248576105,0.0244273935,0.1056148484,0.0000000000,0.0000000000,0.0670315400,0.0676316768,0.0597320013,0.1015095413,0.1044817716,0.0003018444,0.0150428982,0.3216019571,-0.0166889094,-0.0033115451,0.2551091909,-0.0004247091,0.0688598081,0.2545337677,0.0088147614
100:44:48:04.857,61,0.1270835698,0.4191434979,0.1132629663,0.0000000000,0.0000000000,0.0480263792,0.0000000000,0.1268180162,0.4199219346,0.0055511137,0.0000000000,0.0000000000,0.0480222739,0.0000000000,0.0828421861,0.0000000000,0.0072286846,0.0781695843,0.0781695843,0.0750093088,0.1155936196,0.0232350342,0.0000000000,0.0223719981,0.0117949368,0.0000000000,0.0000000000,0.0904798508,0.0920179635,0.1428066194,0.1431450248,0.1561684459,0.0605820306,0.1379621029,0.1830585450,0.1023267806,0.0907493979,0.0984343439,0.0902037099,0.0473993793,0.0429727994,0.0229568668,0.0225959979,0.1061481088,0.0000000000,0.0000000000,0.0672167391,0.0674523488,0.0596014112,0.1017003208,0.1046665460,0.0002611437,0.0149252135,0.3228920698,-0.0158278756,-0.0033723686,0.2565154731,-0.0004349202,0.0688099638,0.2559378445,0.0088575007
