Timecode,BlendShapeCount,eyeBlinkRight,eyeLookDownRight,eyeLookInRight,eyeLookOutRight,eyeLookUpRight,eyeSquintRight,eyeWideRight,eyeBlinkLeft,eyeLookDownLeft,eyeLookInLeft,eyeLookOutLeft,eyeLookUpLeft,eyeSquintLeft,eyeWideLeft,jawForward,jawRight,jawLeft,jawOpen,mouthClose,mouthFunnel,mouthPucker,mouthRight,mouthLeft,mouthSmileRight,mouthSmileLeft,mouthFrownRight,mouthFrownLeft,mouthDimpleRight,mouthDimpleLeft,mouthStretchRight,mouthStretchLeft,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthPressRight,mouthPressLeft,mouthLowerDownRight,mouthLowerDownLeft,mouthUpperUpRight,mouthUpperUpLeft,browDownRight,browDownLeft,browInnerUp,browOuterUpRight,browOuterUpLeft,cheekPuff,cheekSquintRight,cheekSquintLeft,noseSneerRight,noseSneerLeft,tongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
101:29:50:16.453,61,0.0532224849,0.3652535081,0.0663834959,0.0000000000,0.0000000000,0.0471352860,0.0000000000,0.0530015156,0.3652767241,0.0519733988,0.0000000000,0.0000000000,0.0471313968,0.0000000000,0.0907427445,0.0079471152,0.0000000000,0.0833148584,0.0833148584,0.0971787944,0.1265016198,0.0369852819,0.0000000000,0.0000000000,0.0000000000,0.0538085923,0.0632863119,0.0657922998,0.0616743229,0.1502749622,0.1386606097,0.1377315223,0.0614452586,0.1016208529,0.1501609087,0.0824767500,0.0753868371,0.1092992947,0.1070874408,0.0376453698,0.0326805748,0.0000000000,0.0000000000,0.1061674878,0.0066158446,0.0067320829,0.1514170021,0.0580691732,0.0531628504,0.1053466052,0.1043667495,0.0000843132,-0.0615333878,0.3373799920,-0.1956803203,-0.0316169001,0.2231160849,-0.0035421257,0.0403829999,0.2230900526,0.0045239241
101:29:50:17.453,61,0.0588221960,0.3733330369,0.0705784112,0.0000000000,0.0000000000,0.0466939434,0.0000000000,0.0585739873,0.3734249473,0.0476845093,0.0000000000,0.0000000000,0.0466901772,0.0000000000,0.0911501497,0.0078832703,0.0000000000,0.0829429626,0.0829429626,0.0969438702,0.1254869103,0.0365192667,0.0000000000,0.0000000000,0.0000000000,0.0471918657,0.0598594621,0.0659593716,0.0620888174,0.1505885124,0.1391916722,0.1392889768,0.0616635308,0.1041870564,0.1522186995,0.0836986229,0.0759919956,0.1086608991,0.1064619049,0.0382845812,0.0332855470,0.0000000000,0.0000000000,0.1056910828,0.0030971980,0.0032147272,0.1408945322,0.0584318489,0.0533656068,0.1098430008,0.1086188853,0.0000819055,-0.0578681864,0.3394390047,-0.1814299822,-0.0290023871,0.2280961871,-0.0033223203,0.0429268666,0.2280207723,0.0049161948
101:29:50:18.454,61,0.0612779930,0.3759072423,0.0760850534,0.0000000000,0.0000000000,0.0462800525,0.0000000000,0.0610203855,0.3760885298,0.0421291180,0.0000000000,0.0000000000,0.0462763794,0.0000000000,0.0910659432,0.0077021173,0.0000000000,0.0823306590,0.0823306590,0.0965077952,0.1248368919,0.0363679454,0.0000000000,0.0000000000,0.0000000000,0.0429800972,0.0551624335,0.0661535040,0.0625125840,0.1505639851,0.1393088549,0.1404597461,0.0617548823,0.1054448336,0.1532741487,0.0860084072,0.0773373544,0.1079539061,0.1057491675,0.0388190001,0.0337955132,0.0000000000,0.0000000000,0.1053586230,0.0014011171,0.0015198793,0.1488429904,0.0588514246,0.0535806492,0.1118816361,0.1106504425,0.0004132992,-0.0536097586,0.3433867693,-0.1651943177,-0.0256219227,0.2297267467,-0.0029561969,0.0462732948,0.2295872718,0.0053363065
101:29:50:19.455,61,0.0626414120,0.3853650987,0.0856921151,0.0000000000,0.0000000000,0.0456840545,0.0000000000,0.0623816252,0.3857089579,0.0324791297,0.0000000000,0.0000000000,0.0456805378,0.0000000000,0.0907121748,0.0069031632,0.0000000000,0.0795515925,0.0795515925,0.0959179848,0.1242525056,0.0367036574,0.0000000000,0.0000000000,0.0000000000,0.0259603336,0.0474953763,0.0664674044,0.0630858094,0.1501192600,0.1392140836,0.1414196789,0.0616815463,0.1091738269,0.1555580795,0.0926436558,0.0816065073,0.1069719419,0.1044606045,0.0399486683,0.0346017480,0.0000000000,0.0000000000,0.1050104424,0.0002658321,0.0003888365,0.1673735380,0.0594284460,0.0538649783,0.1172110289,0.1160520539,0.0003927873,-0.0487802774,0.3462206423,-0.1484136134,-0.0197485015,0.2356084734,-0.0023373566,0.0521043576,0.2353522927,0.0061613224
101:29:50:20.455,61,0.0632905662,0.3883046210,0.0928349048,0.0000000000,0.0000000000,0.0450424328,0.0000000000,0.0630360246,0.3887694478,0.0252593365,0.0000000000,0.0000000000,0.0450390466,0.0000000000,0.0883577690,0.0059356126,0.0000000000,0.0782806203,0.0782806203,0.0956132412,0.1246751696,0.0369373895,0.0000000000,0.0000000000,0.0000000000,0.0179375913,0.0387253724,0.0665640607,0.0634415224,0.1466560215,0.1386449337,0.1420177370,0.0613751523,0.1106232479,0.1564506888,0.0950218141,0.0833256319,0.1062138677,0.1036180630,0.0406617410,0.0352282450,0.0006217835,0.0004946347,0.1046242341,0.0000000000,0.0000000000,0.1733678430,0.0598892048,0.0540658869,0.1192529500,0.1181356758,0.0004220874,-0.0418200083,0.3526558280,-0.1328482628,-0.0153574627,0.2374810725,-0.0018322089,0.0564434491,0.2371381223,0.0067258091
101:29:50:21.456,61,0.0638897792,0.3934738934,0.1000443548,0.0000000000,0.0000000000,0.0443588719,0.0000000000,0.0636408925,0.3940655887,0.0179967023,0.0000000000,0.0000000000,0.0443556830,0.0000000000,0.0874736160,0.0050125066,0.0000000000,0.0776977688,0.0776977688,0.0956678838,0.1252143830,0.0373580791,0.0000000000,0.0000000000,0.0000000000,0.0143994186,0.0355802998,0.0666792318,0.0638356656,0.1456690729,0.1386177838,0.1422342509,0.0611730032,0.1114693880,0.1569257081,0.0962629765,0.0842589363,0.1060468853,0.1032467261,0.0412956215,0.0358126089,0.0012012161,0.0010683471,0.1043646485,0.0000000000,0.0000000000,0.1570828110,0.0603340454,0.0542726107,0.1206699312,0.1196819171,0.0004170391,-0.0375537574,0.3552818596,-0.1192409545,-0.0109404242,0.2407185733,-0.0013231905,0.0608190782,0.2402845770,0.0073446166
101:29:50:22.457,61,0.0645292103,0.3957188725,0.1076342240,0.0000000000,0.0000000000,0.0437599272,0.0000000000,0.0642869249,0.3964415193,0.0103636440,0.0000000000,0.0000000000,0.0437569171,0.0000000000,0.0868023187,0.0039544920,0.0000000000,0.0776149035,0.0776149035,0.0957019404,0.1270519644,0.0376791656,0.0000000000,0.0000000000,0.0000000000,0.0124878893,0.0339010730,0.0667448938,0.0642023385,0.1450379938,0.1387254745,0.1423425525,0.0610103942,0.1120754853,0.1572859585,0.0968384445,0.0847102404,0.1059876904,0.1029487699,0.0418389700,0.0363425240,0.0019653328,0.0018215040,0.1040497050,0.0000000000,0.0000000000,0.1407112628,0.0608454756,0.0545512661,0.1217673421,0.1210327074,0.0001107182,-0.0320846774,0.3575114310,-0.1062195450,-0.0062998203,0.2421715707,-0.0007665713,0.0654294863,0.2416436672,0.0079469001
101:29:50:23.457,61,0.0646803305,0.3905624747,0.1128740907,0.0000000000,0.0000000000,0.0432906710,0.0000000000,0.0644410998,0.3913629651,0.0050481781,0.0000000000,0.0000000000,0.0432878360,0.0000000000,0.0861819386,0.0029957064,0.0000000000,0.0771388113,0.0771388113,0.0956712514,0.1280890703,0.0378063992,0.0000000000,0.0000000000,0.0000000000,0.0119759440,0.0331705958,0.0666729584,0.0644209161,0.1442587078,0.1384302229,0.1425193697,0.0606825799,0.1127495989,0.1578739733,0.0973767191,0.0851826221,0.1052818447,0.1020100862,0.0423056930,0.0368519686,0.0020594588,0.0019093780,0.1038778275,0.0000000000,0.0000000000,0.1636021584,0.0611423813,0.0546657294,0.1220966280,0.1215846613,0.0001441521,-0.0264248271,0.3578187227,-0.0967971012,-0.0030690557,0.2390698940,-0.0003686170,0.0686234385,0.2384863496,0.0082251793
101:29:50:24.458,61,0.0649584979,0.3910275102,0.1188208982,0.0000000000,0.0000000000,0.0428630859,0.0000000000,0.0647209734,0.3919277489,0.0000000000,0.0008663648,0.0000000000,0.0428604223,0.0000000000,0.0859222412,0.0021266467,0.0000000000,0.0771228373,0.0771228373,0.0956485718,0.1287323236,0.0378109664,0.0000000000,0.0000000000,0.0000000000,0.0121207153,0.0329614393,0.0667120069,0.0647757053,0.1440013647,0.1385873705,0.1428785771,0.0606407635,0.1131599098,0.1582288742,0.0975942239,0.0854205638,0.1050748974,0.1015952080,0.0426869839,0.0373063087,0.0020613000,0.0019039474,0.1038115174,0.0000000000,0.0000000000,0.1570214778,0.0615054518,0.0548630655,0.1223928258,0.1221138909,0.0000946768,-0.0211022291,0.3569753766,-0.0849694386,0.0005267018,0.2394150645,0.0000633531,0.0722380653,0.2387600541,0.0086688343
101:29:50:25.458,61,0.0655190721,0.3945780396,0.1257364899,0.0000000000,0.0000000000,0.0424344614,0.0000000000,0.0652800724,0.3956021965,0.0000000000,0.0078299912,0.0000000000,0.0424319208,0.0000000000,0.0858134106,0.0006404640,0.0000000000,0.0775500983,0.0775500983,0.0958061814,0.1293664873,0.0377399214,0.0000000000,0.0000000000,0.0000000000,0.0119146751,0.0328073539,0.0668101013,0.0652326792,0.1440472454,0.1402376890,0.1430155635,0.0607130453,0.1134106889,0.1584326774,0.0975309014,0.0853805020,0.1053327322,0.1015510410,0.0431050397,0.0377740972,0.0021200459,0.0019531725,0.1038014740,0.0000000000,0.0000000000,0.1186253056,0.0620267466,0.0551749691,0.1229597181,0.1229034811,0.0000893266,-0.0155359441,0.3562722504,-0.0760149732,0.0047597694,0.2416591793,0.0005779375,0.0764357597,0.2409152538,0.0092566675
101:29:50:26.459,61,0.0733003393,0.3985297978,0.1303420663,0.0000000000,0.0000000000,0.0420565233,0.0000000000,0.0730104297,0.3996415436,0.0000000000,0.0124689369,0.0000000000,0.0420541130,0.0000000000,0.0856515318,0.0000000000,0.0003792159,0.0781680644,0.0781680644,0.0965244919,0.1317068785,0.0376776159,0.0000000000,0.0000000000,0.0000000000,0.0118153859,0.0326608010,0.0667817593,0.0655451566,0.1441020370,0.1410031617,0.1428776383,0.0607855543,0.1132341847,0.1581287980,0.0972438604,0.0851463154,0.1063369811,0.1018374041,0.0434331335,0.0381653942,0.0023278594,0.0021493053,0.1037965789,0.0000000000,0.0000000000,0.1089288294,0.0624682680,0.0554478765,0.1234257445,0.1235796809,0.0000636392,-0.0113501931,0.3571945429,-0.0663925856,0.0075789732,0.2441259623,0.0009297387,0.0792277306,0.2433191389,0.0096918307
101:29:50:27.460,61,0.0870752111,0.3977337778,0.1301382929,0.0000000000,0.0000000000,0.0420206040,0.0000000000,0.0868644714,0.3988396823,0.0000000000,0.0124188904,0.0000000000,0.0420183018,0.0000000000,0.0855994448,0.0000000000,0.0013202513,0.0788537860,0.0788537860,0.0972099900,0.1350716203,0.0374558643,0.0000000000,0.0000000000,0.0000000000,0.0152943404,0.0354975685,0.0666633025,0.0657403469,0.1443624496,0.1417997032,0.1431610733,0.0609231330,0.1133839488,0.1584627330,0.0970146656,0.0850077718,0.1066773236,0.1018192396,0.0438392684,0.0386279412,0.0049106856,0.0046022036,0.1035499275,0.0000000000,0.0000000000,0.1116957515,0.0630293041,0.0558323413,0.1240281612,0.1245207042,0.0000214143,-0.0078636175,0.3585515916,-0.0568395145,0.0075487061,0.2436361760,0.0009241492,0.0791054368,0.2428335249,0.0096573513
101:29:50:28.460,61,0.0916749984,0.3981867135,0.1281692535,0.0000000000,0.0000000000,0.0419855975,0.0000000000,0.0914770365,0.3992606401,0.0000000000,0.0104804551,0.0000000000,0.0419834107,0.0000000000,0.0854794085,0.0000000000,0.0019967109,0.0792904124,0.0792904124,0.0978640839,0.1366409957,0.0372471511,0.0000000000,0.0000000000,0.0000000000,0.0165077206,0.0363376178,0.0665871352,0.0659328550,0.1446374357,0.1423725188,0.1434827745,0.0610042103,0.1136056930,0.1588541269,0.0969509259,0.0850642845,0.1068751961,0.1017558128,0.0442894548,0.0391305313,0.0063365167,0.0059844018,0.1033811718,0.0000000000,0.0000000000,0.1185621843,0.0635573715,0.0562190451,0.1247211024,0.1257413477,0.0000194779,-0.0063926540,0.3617437780,-0.0481431894,0.0063703787,0.2438936085,0.0007807239,0.0779076666,0.2431139201,0.0095220637
101:29:50:29.461,61,0.0942974240,0.4013938010,0.1305986792,0.0000000000,0.0000000000,0.0419056155,0.0000000000,0.0940994620,0.4025172591,0.0000000000,0.0129073523,0.0000000000,0.0419035256,0.0000000000,0.0850868449,0.0000000000,0.0028153288,0.0796761140,0.0796761140,0.1002684385,0.1403031647,0.0372609608,0.0000000000,0.0000000000,0.0000000000,0.0133065134,0.0355095789,0.0664759353,0.0660995543,0.1446378380,0.1427396387,0.1434333324,0.0609391853,0.1136871353,0.1589864641,0.0969724730,0.0851210430,0.1073673591,0.1019709706,0.0447927751,0.0396339297,0.0078541189,0.0074107544,0.1032250822,0.0000000000,0.0000000000,0.1203744411,0.0641938969,0.0566907637,0.1269602627,0.1283523142,0.0000165007,-0.0072278767,0.3659844398,-0.0378237963,0.0078448877,0.2458825111,0.0009693541,0.0793780237,0.2450672239,0.0097806994
101:29:50:30.461,61,0.0954682380,0.4003132582,0.1302109212,0.0000000000,0.0000000000,0.0418188386,0.0000000000,0.0952691510,0.4014273584,0.0000000000,0.0124853747,0.0000000000,0.0418168269,0.0000000000,0.0848760381,0.0000000000,0.0033739125,0.0798837245,0.0798837245,0.1010819152,0.1415885240,0.0368743315,0.0000000000,0.0000000000,0.0000000000,0.0148377288,0.0357068330,0.0662804469,0.0661453679,0.1444861889,0.1428239048,0.1437199712,0.0609383695,0.1138172299,0.1592516005,0.0969554037,0.0852032453,0.1072851643,0.1017744243,0.0451894552,0.0400902107,0.0091467276,0.0086745229,0.1029403955,0.0000000000,0.0000000000,0.1358334720,0.0645700842,0.0569819324,0.1277571619,0.1293630153,0.0000304302,-0.0065712864,0.3681224287,-0.0281313900,0.0075886254,0.2452168465,0.0009351245,0.0791444853,0.2444083095,0.0097254086
101:29:50:31.462,61,0.0888240784,0.3982128799,0.1303142011,0.0000000000,0.0000000000,0.0416495241,0.0000000000,0.0886533260,0.3993232548,0.0000000000,0.0125623550,0.0000000000,0.0416475758,0.0000000000,0.0849859118,0.0000000000,0.0038578841,0.0805923641,0.0805923641,0.1014668792,0.1423525214,0.0328221507,0.0000000000,0.0000000000,0.0000000000,0.0190379396,0.0363057777,0.0661479905,0.0662603974,0.1444196403,0.1431189030,0.1447439641,0.0612236559,0.1137395650,0.1592726707,0.0966071114,0.0850211605,0.1071801558,0.1016061977,0.0453841388,0.0404013507,0.0085713398,0.0081728967,0.1031094566,0.0000000000,0.0000000000,0.1389776468,0.0647017062,0.0571125150,0.1278389990,0.1296158284,0.0000356895,-0.0071019945,0.3695375621,-0.0211940706,0.0076358169,0.2439314872,0.0009359585,0.0792114139,0.2431257218,0.0096820528
101:29:50:32.463,61,0.0864378512,0.3950508833,0.1311392337,0.0000000000,0.0000000000,0.0415721610,0.0000000000,0.0862681568,0.3961665630,0.0000000000,0.0133696990,0.0000000000,0.0415703133,0.0000000000,0.0879163146,0.0000000000,0.0040205140,0.0874334127,0.0874334127,0.1016278118,0.1425351053,0.0305857006,0.0000000000,0.0000000000,0.0000000000,0.0452504382,0.0532712489,0.0660794154,0.0664032102,0.1452329159,0.1448860466,0.1501222253,0.0633477643,0.1135773733,0.1593092978,0.0955590159,0.0845864490,0.1071997434,0.1015191674,0.0454709269,0.0406263508,0.0078649074,0.0074925125,0.1033738926,0.0000000000,0.0000000000,0.1309912205,0.0647516698,0.0572082251,0.1276432872,0.1295542121,0.0000524885,-0.0074909865,0.3695656061,-0.0148195839,0.0081271864,0.2420030236,0.0009882352,0.0797191709,0.2411935478,0.0096659847
101:29:50:33.463,61,0.0809159726,0.3938764930,0.1304537058,0.0000000000,0.0000000000,0.0413565487,0.0000000000,0.0807603523,0.3949777186,0.0000000000,0.0126833534,0.0000000000,0.0413548350,0.0000000000,0.0906157196,0.0000000000,0.0037372599,0.0891448334,0.0891448334,0.1007455364,0.1357352138,0.0295681581,0.0000000000,0.0000000000,0.0000000000,0.0524227694,0.0578069873,0.0662107319,0.0666874871,0.1458744556,0.1456136405,0.1523075551,0.0643666089,0.1136744767,0.1595519930,0.0951101407,0.0844495967,0.1069363505,0.1012099087,0.0455294289,0.0408369340,0.0073580658,0.0070080934,0.1034447774,0.0000000000,0.0000000000,0.1293832660,0.0645821467,0.0571680181,0.1271098703,0.1292070597,0.0000575470,-0.0059751761,0.3677094281,-0.0109747136,0.0077101970,0.2412769794,0.0009346899,0.0793047398,0.2404778749,0.0095868707
101:29:50:34.464,61,0.0780727714,0.3904580772,0.1282423586,0.0000000000,0.0000000000,0.0412280299,0.0000000000,0.0778910071,0.3915136456,0.0000000000,0.0104353474,0.0000000000,0.0412264466,0.0000000000,0.0922305733,0.0000000000,0.0035178906,0.0901364014,0.0901364014,0.0994286090,0.1274142116,0.0290401094,0.0000000000,0.0000000000,0.0000000000,0.0544287637,0.0598742589,0.0664210618,0.0670467690,0.1465493441,0.1463528872,0.1535856873,0.0656236261,0.1133849993,0.1592840701,0.0945029035,0.0840881020,0.1069151014,0.1011082157,0.0454631150,0.0409076437,0.0067365249,0.0064046257,0.1035871655,0.0000000000,0.0000000000,0.1224730909,0.0644073188,0.0571113825,0.1264865100,0.1287169904,0.0000481383,-0.0055653555,0.3674288690,-0.0087138787,0.0063441778,0.2391612381,0.0007622803,0.0779669881,0.2383950502,0.0093425699
101:29:50:35.464,61,0.0741810501,0.3880124688,0.1257814765,0.0000000000,0.0000000000,0.0410333946,0.0000000000,0.0739712790,0.3890210092,0.0000000000,0.0078886831,0.0000000000,0.0410319306,0.0000000000,0.0931158811,0.0000000000,0.0034117668,0.0909010395,0.0909010395,0.0989950821,0.1251052916,0.0286509283,0.0000000000,0.0000000000,0.0000000000,0.0543878824,0.0608450957,0.0664806217,0.0672371611,0.1471768469,0.1470676959,0.1542468965,0.0663460493,0.1128991619,0.1588343531,0.0938052982,0.0835846737,0.1070900187,0.1012204215,0.0453689024,0.0409297235,0.0060711177,0.0057547493,0.1037495434,0.0000000000,0.0000000000,0.1202323213,0.0641894713,0.0570023730,0.1258721948,0.1281778067,0.0000427067,-0.0051888619,0.3660208881,-0.0052939169,0.0047962232,0.2376389652,0.0005725830,0.0764753968,0.2369064838,0.0091058984
101:29:50:36.465,61,0.0724650845,0.3869085312,0.1244274452,0.0000000000,0.0000000000,0.0408720598,0.0000000000,0.0722445995,0.3878920674,0.0000000000,0.0065062060,0.0000000000,0.0408707112,0.0000000000,0.0937945843,0.0000000000,0.0031638714,0.0913335606,0.0913335606,0.0984840095,0.1237659305,0.0285480861,0.0000000000,0.0000000000,0.0000000000,0.0508302599,0.0606069714,0.0665945709,0.0674530640,0.1476438642,0.1474777311,0.1547028124,0.0670180991,0.1123958752,0.1583141834,0.0932082906,0.0831579715,0.1072677001,0.1013170257,0.0452756695,0.0409366339,0.0060664974,0.0057593202,0.1036930233,0.0000000000,0.0000000000,0.1190231591,0.0639897436,0.0569078214,0.1253384650,0.1277152747,0.0000295616,-0.0049784584,0.3658022881,-0.0037059758,0.0039558024,0.2369495034,0.0004708685,0.0756541789,0.2362349629,0.0089822458
101:29:50:37.466,61,0.0714387074,0.3851014376,0.1229133308,0.0000000000,0.0000000000,0.0406892486,0.0000000000,0.0712100938,0.3860559165,0.0000000000,0.0049518761,0.0000000000,0.0406880006,0.0000000000,0.0943699479,0.0000000000,0.0032305461,0.0919800848,0.0919800848,0.0983371064,0.1256345361,0.0286507607,0.0000000000,0.0000000000,0.0000000000,0.0488224477,0.0607341304,0.0666595548,0.0676112846,0.1481217295,0.1480538696,0.1549001634,0.0675383136,0.1121305004,0.1581016332,0.0925903991,0.0826486424,0.1074717268,0.1013852358,0.0452753901,0.0409840718,0.0063829366,0.0060784160,0.1035517305,0.0000000000,0.0000000000,0.1177584678,0.0638005063,0.0567562431,0.1249049306,0.1272455603,0.0000333088,-0.0057420046,0.3669914007,-0.0004691095,0.0030108972,0.2358279824,0.0003566818,0.0747368485,0.2351344228,0.0088315057
101:29:50:38.466,61,0.0713044703,0.3846924305,0.1201827079,0.0000000000,0.0000000000,0.0405718237,0.0000000000,0.0710718781,0.3856010437,0.0000000000,0.0022397195,0.0000000000,0.0405706689,0.0000000000,0.0948970169,0.0000000000,0.0033741556,0.0928234309,0.0928234309,0.0983639732,0.1272686869,0.0286433082,0.0000000000,0.0000000000,0.0000000000,0.0476294868,0.0607873201,0.0667353496,0.0677909926,0.1487952024,0.1497897506,0.1550329179,0.0680098012,0.1119986549,0.1581357121,0.0920334011,0.0822013840,0.1077824980,0.1015455946,0.0453795791,0.0411122367,0.0069371345,0.0066322871,0.1034186631,0.0000000000,0.0000000000,0.1162770987,0.0637674928,0.0567423925,0.1248068735,0.1270930171,0.0000554484,-0.0062077222,0.3676327765,0.0021800171,0.0013618350,0.2355502248,0.0001611360,0.0730772167,0.2348894626,0.0086261332
101:29:50:39.467,61,0.0711696595,0.3837849796,0.1212322116,0.0000000000,0.0000000000,0.0405412018,0.0000000000,0.0709310248,0.3847086132,0.0000000000,0.0033178434,0.0000000000,0.0405401364,0.0000000000,0.0953013152,0.0000000000,0.0033809789,0.0931609944,0.0931609944,0.0981481671,0.1278155297,0.0288145095,0.0000000000,0.0000000000,0.0000000000,0.0467192978,0.0607386418,0.0668382272,0.0679886714,0.1492597759,0.1505167633,0.1551704407,0.0684595481,0.1118429676,0.1580763012,0.0916351452,0.0818710476,0.1079432741,0.1015491113,0.0453850254,0.0411569588,0.0074237855,0.0071182130,0.1032675654,0.0000000000,0.0000000000,0.1156289354,0.0637169555,0.0567122884,0.1245088056,0.1267916113,0.0000721798,-0.0064339102,0.3706101179,0.0041731205,0.0020174193,0.2350051105,0.0002381490,0.0737169906,0.2343335748,0.0086809359
101:29:50:40.468,61,0.0708652660,0.3828539252,0.1209125593,0.0000000000,0.0000000000,0.0404901020,0.0000000000,0.0706219003,0.3837703466,0.0000000000,0.0030218069,0.0000000000,0.0404891223,0.0000000000,0.0954258889,0.0000000000,0.0034259483,0.0929088518,0.0929088518,0.0979092941,0.1280552596,0.0291776713,0.0000000000,0.0000000000,0.0000000000,0.0452056676,0.0604114644,0.0669116825,0.0681177527,0.1495290101,0.1508258581,0.1551003158,0.0685798824,0.1119054258,0.1582594365,0.0914669335,0.0817326158,0.1077972874,0.1013367474,0.0454638489,0.0412553027,0.0075974916,0.0072959592,0.1031803340,0.0000000000,0.0000000000,0.1161153764,0.0636231080,0.0566155836,0.1242100820,0.1264679432,0.0000744901,-0.0056464225,0.3717862368,0.0069028949,0.0018374551,0.2344318926,0.0002163710,0.0735242590,0.2337656617,0.0086370427
101:29:50:41.468,61,0.0706715882,0.3817599416,0.1188625395,0.0000000000,0.0000000000,0.0404865518,0.0000000000,0.0704248771,0.3826406300,0.0000000000,0.0010000843,0.0000000000,0.0404856540,0.0000000000,0.0956015959,0.0000000000,0.0033177086,0.0927131698,0.0927131698,0.0976992846,0.1280532926,0.0295092091,0.0000000000,0.0000000000,0.0000000000,0.0447332263,0.0603219792,0.0668727010,0.0681008771,0.1499484628,0.1511038393,0.1548359245,0.0686347932,0.1118543297,0.1584329158,0.0911070481,0.0814494640,0.1076210067,0.1011335179,0.0455482565,0.0413660780,0.0081296181,0.0078270137,0.1029784009,0.0000000000,0.0000000000,0.1162951738,0.0635134205,0.0565184727,0.1239765137,0.1262086034,0.0000710723,-0.0058817025,0.3734262586,0.0078173140,0.0006081328,0.2337418646,0.0000713984,0.0722795725,0.2331012338,0.0084663434
101:29:50:42.469,61,0.0707709938,0.3815731704,0.1164783314,0.0000000000,0.0000000000,0.0405125692,0.0000000000,0.0705249906,0.3824146390,0.0013878535,0.0000000000,0.0000000000,0.0405117422,0.0000000000,0.0956924111,0.0000000000,0.0032687536,0.0926250070,0.0926250070,0.0976388454,0.1281036288,0.0294854064,0.0000000000,0.0000000000,0.0000000000,0.0444636792,0.0601341911,0.0668426380,0.0681062490,0.1504785717,0.1515723765,0.1545292586,0.0686366111,0.1117729396,0.1586172283,0.0906746015,0.0811452642,0.1075074449,0.1010315046,0.0456421301,0.0414969288,0.0084467838,0.0081493277,0.1029221639,0.0000000000,0.0000000000,0.1160123572,0.0634257421,0.0564580001,0.1237897575,0.1259861290,0.0000453985,-0.0062368531,0.3749556839,0.0086021079,-0.0008439326,0.2336037904,-0.0000990237,0.0708300769,0.2329912633,0.0082924617
101:29:50:43.469,61,0.0716414452,0.3820427060,0.1146464199,0.0000000000,0.0000000000,0.0405325219,0.0000000000,0.0714103654,0.3828554749,0.0032474734,0.0000000000,0.0000000000,0.0405317396,0.0000000000,0.0957898274,0.0000000000,0.0034077060,0.0928619727,0.0928619727,0.0978120416,0.1285094023,0.0292605143,0.0000000000,0.0000000000,0.0000000000,0.0446984097,0.0604340583,0.0667191595,0.0680268258,0.1510411054,0.1521966904,0.1542990953,0.0686904863,0.1115611047,0.1586868167,0.0901557282,0.0807766616,0.1075863764,0.1011168808,0.0457218699,0.0416034684,0.0089869397,0.0086949319,0.1028354168,0.0000000000,0.0000000000,0.1156610399,0.0634039044,0.0564448275,0.1237754300,0.1259099841,0.0000250216,-0.0069341478,0.3754750490,0.0082723182,-0.0019747182,0.2338730246,-0.0002319751,0.0697153211,0.2332810462,0.0081720874
101:29:50:44.470,61,0.0757302418,0.3840279281,0.1125754714,0.0000000000,0.0000000000,0.0405015536,0.0000000000,0.0754871964,0.3848108649,0.0053140265,0.0000000000,0.0000000000,0.0405008234,0.0000000000,0.0960165039,0.0000000000,0.0035110081,0.0928696096,0.0928696096,0.0978508145,0.1286924630,0.0291116107,0.0000000000,0.0000000000,0.0000000000,0.0448180549,0.0605238415,0.0666852146,0.0680336952,0.1514562666,0.1526282132,0.1540485322,0.0687739179,0.1115159392,0.1587851346,0.0898946822,0.0806468874,0.1076822281,0.1012225524,0.0458344705,0.0417325832,0.0095395595,0.0092508961,0.1027531400,0.0000000000,0.0000000000,0.1155852303,0.0634003580,0.0564512499,0.1238510460,0.1259363294,0.0000190969,-0.0086859781,0.3764308095,0.0069448715,-0.0032311929,0.2350673825,-0.0003815329,0.0684527308,0.2344966978,0.0080661662
101:29:50:45.471,61,0.0802581087,0.3858131468,0.1103443950,0.0000000000,0.0000000000,0.0404977836,0.0000000000,0.0800279006,0.3865631223,0.0075388541,0.0000000000,0.0000000000,0.0404970832,0.0000000000,0.0961412415,0.0000000000,0.0036977632,0.0931706801,0.0931706801,0.0981368944,0.1294390410,0.0287003610,0.0000000000,0.0000000000,0.0000000000,0.0449261330,0.0605830252,0.0666747838,0.0680744946,0.1519154459,0.1531988084,0.1539663374,0.0689006001,0.1114470884,0.1589049548,0.0895712748,0.0804775432,0.1078668162,0.1014048532,0.0459665880,0.0418800600,0.0096558183,0.0093757045,0.1029129550,0.0000000000,0.0000000000,0.1150771007,0.0634705275,0.0565237887,0.1240163371,0.1260566562,0.0000174303,-0.0090101659,0.3761716485,0.0056316056,-0.0045838049,0.2361375690,-0.0005437342,0.0670932159,0.2355904430,0.0079430602
